parameter,param_type,participant,mean,2.5%,50%,97.5%,task,feedback,frame,time_pressure,task_label
beta[55],beta,55,-0.10055092062498613,-0.6030753950617268,-0.09751214388114607,0.38968771798060503,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
beta[56],beta,56,-0.05242019366787387,-0.5196794269336783,-0.06434654394293961,0.5227527360601869,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
beta[57],beta,57,-0.054350823797001076,-0.5187257657787632,-0.0655743273622516,0.48563415022782114,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
beta[58],beta,58,-0.09118937378870862,-0.5961567954071295,-0.09142176688982585,0.4160781989543252,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
beta[59],beta,59,-0.06104718667414893,-0.5252000271482153,-0.07237685576110815,0.4867663288257585,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
beta[60],beta,60,0.006030676627421553,-0.41770850131863557,-0.031980841859966525,0.654795689709689,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
beta[61],beta,61,-0.07267939343465243,-0.5641854681535068,-0.08139397637812493,0.48719237396747456,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
beta[62],beta,62,-0.10205248534917953,-0.6293808321839269,-0.09694965783514493,0.3927437898739229,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
beta[63],beta,63,-0.07758038922155659,-0.5928809976149079,-0.07859303567526843,0.4632795407887955,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
beta[64],beta,64,-0.08436946176349888,-0.5927878966930217,-0.0872397680721011,0.4526978596655767,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
beta[65],beta,65,-0.06840093675142828,-0.5625081272835395,-0.07684453195124236,0.4903019423178877,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[1],gamma,1,0.18675500336134176,-0.36479521668017945,0.1830427791675029,0.7407776144971809,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[2],gamma,2,-0.21026940354893942,-0.7552427897510617,-0.20929760652238,0.3498562199261701,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[3],gamma,3,0.24079790468807544,-0.32578376163167977,0.245209445769354,0.8053827583406836,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[4],gamma,4,1.6922665157512002,0.9312673834898351,1.6707695623547045,2.55720752946556,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[5],gamma,5,0.08908756619975987,-0.44767095751427965,0.08990107594644842,0.6304257981143764,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[6],gamma,6,0.2854660349411392,-0.2670560905517995,0.28310916508342854,0.8398361918660342,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[7],gamma,7,-0.061939679029171434,-0.6174692376072113,-0.058087071948436354,0.4871059340823647,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[8],gamma,8,-0.14889161031001025,-0.6878746628773523,-0.14839145016257604,0.36288267686732467,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[9],gamma,9,-0.5341899973664792,-1.0937692536155468,-0.5354110702249709,0.02301865888218969,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[10],gamma,10,-0.12763200492303872,-0.6789414354944185,-0.12825741502924448,0.4302443708680004,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[11],gamma,11,-0.21509207491684132,-0.7744068537022223,-0.21677868069364076,0.3255392074860961,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[12],gamma,12,-0.13625652513401137,-0.7055242978927166,-0.1365721034744426,0.44041348750039205,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[13],gamma,13,-0.6124303810933195,-1.192068739640308,-0.602108865487242,-0.05357556000086338,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[14],gamma,14,0.09385549611472634,-0.44861154548896853,0.09097690842362449,0.6519178149885546,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[15],gamma,15,-0.7809897906568215,-1.392720211314771,-0.7767729958048879,-0.2048090750740969,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[16],gamma,16,-0.7777976534117537,-1.3903740340852688,-0.7704766165454511,-0.20875872066251194,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[17],gamma,17,0.24661167235633932,-0.31427484945499984,0.2418716796690895,0.8282165344879554,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[18],gamma,18,0.5752251760161428,0.008447501215490658,0.5663044892387608,1.1780296382032447,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[19],gamma,19,0.4246896241877389,-0.11864778299921211,0.42561344622966846,0.9761381108973268,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[20],gamma,20,-0.12941888445407923,-0.677316553943043,-0.1306186689752125,0.4228875985790125,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[21],gamma,21,-0.055790077908357716,-0.5797303078523899,-0.05385591050719262,0.4808939609925044,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[22],gamma,22,-1.154956330577146,-1.8560778384052101,-1.148329740038256,-0.5250006788147131,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[23],gamma,23,0.32151295484463666,-0.23006671489260103,0.3152374773673462,0.9109325925517325,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[24],gamma,24,0.7551098056124647,0.19420567107767078,0.7530796194455847,1.384131301387692,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[25],gamma,25,-0.8739081283709927,-1.4813171608674474,-0.8679478085206238,-0.30186806633623076,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[26],gamma,26,0.40529320689978043,-0.15215211447522828,0.4020751799621328,0.9745077033211799,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[27],gamma,27,-0.057802826112539174,-0.621244387887985,-0.058566648837241254,0.4989667141579429,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[28],gamma,28,0.3976396043878954,-0.14383426400355087,0.399761837682735,0.9445362206387888,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[29],gamma,29,-0.12620816100634252,-0.6764162877960755,-0.12556835017818652,0.4174067326147282,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[30],gamma,30,-0.28509189971212323,-0.8467987361471326,-0.2845330077326099,0.27333353874981575,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[31],gamma,31,-0.36228528262176124,-0.9285638687296504,-0.3626285870285253,0.194691992756084,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[32],gamma,32,0.012177388265398126,-0.5429174941173442,0.011209368766779866,0.5454387813384296,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[33],gamma,33,-0.7065778387433677,-1.3203467571877412,-0.6999882117274836,-0.12627928737785324,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[34],gamma,34,0.0317394551101508,-0.5017200896699517,0.030925598791351143,0.5716741318839068,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[35],gamma,35,-0.44560948076077983,-1.010957234768724,-0.44761565326685393,0.1072860775476904,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[36],gamma,36,0.009942187220911622,-0.5380910950781649,0.009131855786398904,0.559464389311167,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[37],gamma,37,0.32807132694992114,-0.22312354930017883,0.3201378436514119,0.89591457915176,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[38],gamma,38,0.3402999689259462,-0.2098042029341738,0.3353997597869745,0.9226576727612271,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[39],gamma,39,0.09635969344226569,-0.43146828997333675,0.0939214952802961,0.6218875097499406,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[40],gamma,40,0.0994581688822907,-0.463525569853413,0.10021378656313058,0.6803676156401259,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[41],gamma,41,0.09946116406856197,-0.4445383049682804,0.09855492189759946,0.6495172357042959,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[42],gamma,42,-0.6050833795197458,-1.1850384380731032,-0.6049596428327689,-0.05469037431563624,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[43],gamma,43,-0.3020619448714718,-0.8736321108193735,-0.3027864015505342,0.24608788799635006,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[44],gamma,44,0.4368311444838351,-0.1377548084432728,0.436681595100967,1.0208859001697552,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[45],gamma,45,0.11330517748917657,-0.43485754313709324,0.10913201591921409,0.6908910370025855,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[46],gamma,46,-0.21625117149309428,-0.7657665472141667,-0.21425994131693404,0.3139948800939328,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[47],gamma,47,-0.2909203270022888,-0.8653241470948276,-0.2878837785144359,0.25368173409220623,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[48],gamma,48,0.09157225930677973,-0.45129531240540954,0.09370250396132239,0.6422673838914839,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[49],gamma,49,-0.7102668334783878,-1.3076426703867667,-0.7062594356904468,-0.14177067713644995,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[50],gamma,50,-0.1354268363522975,-0.7040933888841409,-0.13782087586253483,0.42904533332634215,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[51],gamma,51,0.2504432365336042,-0.2793233877033465,0.2466922393703203,0.8026009269516561,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[52],gamma,52,0.33657666796928354,-0.22697926174420077,0.3317837967241772,0.9111366507106529,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[53],gamma,53,0.01957243271390852,-0.5378196910879163,0.016722461044503027,0.5715272483596572,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[54],gamma,54,-0.2157914416691737,-0.7727086113343723,-0.21428489663720424,0.3300587930559272,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[55],gamma,55,0.09848098812376406,-0.4658429063328236,0.09542172555512107,0.6619608727507041,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[56],gamma,56,0.09083488427600885,-0.4598582180618298,0.09075192533833185,0.6623543758618855,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[57],gamma,57,-0.36598299419906116,-0.9215177150841183,-0.36659445677936814,0.1770098345469286,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[58],gamma,58,0.3233012260799447,-0.19026521550194278,0.31947362901372967,0.8654124547380538,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[59],gamma,59,-0.6903956708559333,-1.283956712665242,-0.6902151343270606,-0.12411379596216028,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[60],gamma,60,0.32744748485616015,-0.21519818258595522,0.31881276957475524,0.8858924377183431,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[61],gamma,61,0.834730522981447,0.2300431516911656,0.8300171072074025,1.4644352981015092,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[62],gamma,62,-0.37417374846611473,-0.9587995158584579,-0.36925996602825134,0.18409086679046613,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[63],gamma,63,-0.5517086360768423,-1.1202746395006318,-0.5487238302858388,-0.0026708702722838327,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[64],gamma,64,-0.13295843488822592,-0.6788180527937014,-0.1364398368584054,0.41127828608678296,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
gamma[65],gamma,65,-1.0509780798851742,-1.6966325626774266,-1.0457388380862067,-0.45464031676007977,FulltickNoTimelimited,Full,Accept,No TP,Full | Accept | No TP
alpha[1],alpha,1,0.5554638071378446,-0.6083656345861383,0.510823829150985,1.94969572578952,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[2],alpha,2,0.4915815750174364,-0.7448091825424503,0.46927675457792783,1.8527158534053947,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[3],alpha,3,0.5806872192528474,-0.5426046886245586,0.5247024887684866,2.075322136540289,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[4],alpha,4,0.4929678933083471,-0.8056240868206267,0.46536722736175884,1.9461628768825954,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[5],alpha,5,0.5337379701931214,-0.6548913634758707,0.4939443051960587,1.9127476425606336,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[6],alpha,6,0.5028807020382637,-0.7067957749447916,0.47263729783413627,1.9193198013223611,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[7],alpha,7,0.3564029498440986,-0.917698796934056,0.38414321804442064,1.433637269967553,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[8],alpha,8,0.4730990145174701,-0.8269638297230857,0.4598032416962059,1.796819953484025,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[9],alpha,9,0.5417688815985101,-0.6872054749253551,0.4983257378464975,2.081016700297078,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[10],alpha,10,0.4873074731338697,-0.6349613033677262,0.4720855127970027,1.7199287358131568,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[11],alpha,11,0.5115121094315405,-0.7395398048551185,0.48816466244523865,1.857543585342462,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[12],alpha,12,0.4415497127263493,-0.7147044355181636,0.447867411136698,1.564993616561453,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[13],alpha,13,0.5612734626614477,-0.6562468893370188,0.5134537052463679,2.0466986595914123,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[14],alpha,14,0.42241364494810846,-0.8920390210985091,0.42435548160662667,1.6811169913663162,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[15],alpha,15,0.44752553548298274,-0.8631772618610213,0.44098688599261027,1.764316459413289,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[16],alpha,16,0.5105825457271689,-0.6897018140869795,0.4844373753815181,1.8937997206156936,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[17],alpha,17,0.5291297815439484,-0.7103801367178739,0.4930954098037679,1.947939046291224,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[18],alpha,18,0.4972681682800485,-0.6535286375908641,0.4763921045814352,1.6920152197896712,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[19],alpha,19,0.8351384177977395,-0.20872902774626437,0.7052122126055883,2.6414638048659627,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[20],alpha,20,0.5511298719172655,-0.6490593058715817,0.5072095307989488,2.0231348907730493,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[21],alpha,21,0.5397314916442126,-0.5507823135129447,0.5137088691092246,1.813585059064793,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[22],alpha,22,0.46565969386715844,-0.8045598970403651,0.46051249996405386,1.7675348857228788,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[23],alpha,23,0.44979763414097085,-0.8354966972556159,0.443596440353326,1.733704165316629,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[24],alpha,24,0.5315208983650535,-0.6735516624121057,0.4945628532975567,1.9374204847685839,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[25],alpha,25,0.5130434971522314,-0.7157779485841892,0.48681440194440845,1.9358347164539054,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[26],alpha,26,0.42487522731803934,-0.8768799659373753,0.42820850957297213,1.7443897242798307,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[27],alpha,27,0.40863843094730834,-0.9938200457629194,0.42603803227385106,1.6541557852618984,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[28],alpha,28,0.44271924135915147,-0.8818630308205322,0.446129001649193,1.7106135769201016,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[29],alpha,29,0.31870209947011846,-1.032433864908623,0.3639744247087613,1.389244109876034,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[30],alpha,30,0.4739685206149018,-0.754090038373223,0.45646669429463715,1.7831385952514167,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[31],alpha,31,0.46727863496489624,-0.8027758895248784,0.4501966553716854,1.8596917037388745,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[32],alpha,32,0.5061291849337284,-0.7218868071157171,0.4746022887990917,1.9294067362584288,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[33],alpha,33,0.5081292751808818,-0.6990802326326733,0.4711948127730413,1.8612022666869203,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[34],alpha,34,0.5297083198605077,-0.6505263997355153,0.4871710205816976,1.915418598220443,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[35],alpha,35,0.5157632217828272,-0.706016215776282,0.4886087812340236,1.8422542013687262,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[36],alpha,36,0.6776404022559755,-0.3413618919046449,0.5969741562496614,2.1940952556698496,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[37],alpha,37,0.3495609440709937,-0.8979370338699348,0.385726806931877,1.423698354488107,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[38],alpha,38,0.471944725275016,-0.797125905447469,0.456932239800832,1.842021154444514,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[39],alpha,39,0.41921234577737876,-0.8817699399207485,0.41564521228944806,1.696491837212762,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[40],alpha,40,0.5760436521604789,-0.6426424003146896,0.5165601172649117,2.1182395538240435,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[41],alpha,41,0.2117195719735971,-1.2496435077535173,0.2915963743130716,1.1944734072265755,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[42],alpha,42,0.5359781067581546,-0.6613138252512247,0.4956034276685195,1.9183493030001761,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
alpha[43],alpha,43,0.16045078418618078,-1.433425565550609,0.255023203987782,1.2216754647375903,FulltickTimelimited,Full,Accept,TP,Full | Accept | TP
